"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
1943	38.466989	11.151882	-11.502846	-0.817973	-0.449507	-0.358976	-0.520844	0.313785	0.793890	-0.244218	0.836351	-0.490790
1944	38.058331	10.927318	-11.683314	-0.816786	-0.448481	-0.362940	-0.513130	0.277125	0.812342	-0.263740	0.849745	-0.456481
1945	37.650091	10.703454	-11.865589	-0.816354	-0.446765	-0.366016	-0.504303	0.242510	0.828775	-0.281505	0.861156	-0.423278
1946	37.241885	10.480660	-12.049249	-0.816597	-0.444474	-0.368257	-0.494610	0.209954	0.843374	-0.297541	0.870840	-0.391289
1947	36.833431	10.259061	-12.233798	-0.817312	-0.441889	-0.369776	-0.484307	0.179162	0.856357	-0.312165	0.878996	-0.360442
1948	36.424542	10.038735	-12.418908	-0.818405	-0.439169	-0.370600	-0.473544	0.150081	0.867889	-0.325530	0.885780	-0.330793
1949	36.015011	9.819845	-12.604303	-0.819818	-0.436276	-0.370893	-0.462569	0.122772	0.878042	-0.337533	0.891398	-0.302459
1950	35.604659	9.602522	-12.789727	-0.821517	-0.433205	-0.370733	-0.451523	0.097214	0.886948	-0.348190	0.896037	-0.275465
1951	35.193427	9.386736	-12.974993	-0.823482	-0.429871	-0.370254	-0.440513	0.073201	0.894757	-0.357527	0.899918	-0.249644
1952	34.781190	9.172620	-13.159966	-0.825699	-0.426217	-0.369540	-0.429650	0.050664	0.901573	-0.365544	0.903201	-0.224957
1953	34.367731	8.960489	-13.344495	-0.828246	-0.422099	-0.368567	-0.418970	0.029686	0.907514	-0.372119	0.906064	-0.201435
1954	33.952837	8.750672	-13.528449	-0.831162	-0.417392	-0.367361	-0.408537	0.010245	0.912684	-0.377183	0.908669	-0.179036
1955	33.536457	8.543271	-13.711781	-0.834446	-0.412026	-0.365972	-0.398374	-0.007873	0.917189	-0.380787	0.911138	-0.157571
1956	33.118408	8.338620	-13.894405	-0.838144	-0.405881	-0.364384	-0.388488	-0.024720	0.921122	-0.382873	0.913592	-0.136961
1957	32.698342	8.137362	-14.076166	-0.842316	-0.398778	-0.362603	-0.378934	-0.040276	0.924547	-0.383293	0.916163	-0.117185
1958	32.275942	7.940125	-14.256923	-0.847018	-0.390586	-0.360559	-0.369675	-0.054577	0.927557	-0.381969	0.918947	-0.098162
1959	31.851178	7.747078	-14.436654	-0.852166	-0.381353	-0.358306	-0.360751	-0.067846	0.930191	-0.379041	0.921936	-0.079757
1960	31.423838	7.558711	-14.615243	-0.857733	-0.371081	-0.355800	-0.352138	-0.080162	0.932509	-0.374558	0.925134	-0.061914
1961	30.993537	7.375889	-14.792475	-0.863723	-0.359694	-0.352992	-0.343829	-0.091521	0.934562	-0.368463	0.928571	-0.044625
1962	30.559962	7.199390	-14.968127	-0.870206	-0.346966	-0.349794	-0.335756	-0.101957	0.936415	-0.360568	0.932319	-0.027772
1963	30.123143	7.029381	-15.142126	-0.877176	-0.332772	-0.346156	-0.327862	-0.111608	0.938110	-0.350811	0.936379	-0.011203
1964	29.682900	6.866487	-15.314292	-0.884439	-0.317362	-0.342125	-0.320206	-0.120595	0.939641	-0.339465	0.940605	0.005038
1965	29.238867	6.711787	-15.484267	-0.891896	-0.300899	-0.337611	-0.312735	-0.128892	0.941055	-0.326678	0.944906	0.020857
1966	28.790895	6.565993	-15.651758	-0.899385	-0.283576	-0.332701	-0.305532	-0.136564	0.942338	-0.312660	0.949176	0.036182
1967	28.339351	6.428682	-15.816794	-0.906778	-0.265614	-0.327420	-0.298587	-0.143701	0.943502	-0.297658	0.953310	0.050996
1968	27.884292	6.300129	-15.979215	-0.913997	-0.247105	-0.321791	-0.291908	-0.150328	0.944559	-0.281779	0.957257	0.065268
1969	27.425577	6.181216	-16.138672	-0.920985	-0.228064	-0.315870	-0.285547	-0.156421	0.945513	-0.265046	0.960999	0.078939
1970	26.963253	6.072457	-16.294918	-0.927712	-0.208535	-0.309620	-0.279447	-0.161977	0.946400	-0.247509	0.964509	0.091994
1971	26.497782	5.973187	-16.448092	-0.934129	-0.188541	-0.303076	-0.273605	-0.167058	0.947223	-0.229221	0.967752	0.104468
1972	26.029304	5.883625	-16.598060	-0.940208	-0.168064	-0.296250	-0.268015	-0.171681	0.947994	-0.210184	0.970711	0.116372
1973	25.557786	5.804722	-16.744444	-0.945949	-0.147003	-0.289087	-0.262625	-0.175789	0.948750	-0.190288	0.973390	0.127681
1974	25.083351	5.737071	-16.886978	-0.951313	-0.125286	-0.281614	-0.257450	-0.179389	0.949494	-0.169477	0.975768	0.138400
1975	24.606444	5.680017	-17.025834	-0.956277	-0.102852	-0.273781	-0.252420	-0.182543	0.950243	-0.147712	0.977803	0.148600
1976	24.127251	5.633918	-17.160843	-0.960805	-0.079595	-0.265552	-0.247499	-0.185247	0.951014	-0.124888	0.979463	0.158287
1977	23.645845	5.600012	-17.291522	-0.964858	-0.055293	-0.256888	-0.242671	-0.187500	0.951817	-0.100795	0.980707	0.167493
1978	23.162446	5.579217	-17.417493	-0.968386	-0.029737	-0.247680	-0.237851	-0.189280	0.952681	-0.075210	0.981473	0.176223
1979	22.677514	5.571007	-17.538905	-0.971293	-0.002813	-0.237871	-0.232987	-0.190671	0.953604	-0.048038	0.981650	0.184542
1980	22.191349	5.576073	-17.655463	-0.973453	0.025515	-0.227461	-0.228077	-0.191689	0.954587	-0.019246	0.981124	0.192419
1981	21.704281	5.595901	-17.766554	-0.974728	0.054254	-0.216706	-0.223163	-0.192344	0.955616	0.010164	0.979827	0.199591
1982	21.216787	5.630716	-17.871953	-0.975106	0.082398	-0.205863	-0.218254	-0.192638	0.956690	0.039172	0.977804	0.205826
1983	20.729337	5.678883	-17.972137	-0.974632	0.109912	-0.194965	-0.213320	-0.192605	0.957809	0.067723	0.975101	0.211165
1984	20.242298	5.740105	-18.067088	-0.973350	0.136784	-0.184066	-0.208363	-0.192242	0.958972	0.095787	0.971768	0.215619
1985	19.756098	5.814953	-18.156430	-0.971327	0.162951	-0.173120	-0.203271	-0.191537	0.960206	0.123308	0.967864	0.219168
1986	19.271157	5.903387	-18.240016	-0.968606	0.188408	-0.162186	-0.198048	-0.190479	0.961507	0.150262	0.963442	0.221813
1987	18.787693	6.003865	-18.318354	-0.965235	0.213168	-0.151265	-0.192658	-0.189108	0.962871	0.176648	0.958539	0.223603
1988	18.305985	6.116065	-18.391453	-0.961269	0.237203	-0.140344	-0.187044	-0.187459	0.964300	0.202426	0.953202	0.224566
1989	17.826448	6.240420	-18.458968	-0.956751	0.260473	-0.129546	-0.181265	-0.185475	0.965786	0.227533	0.947498	0.224668
1990	17.349419	6.376796	-18.520813	-0.951766	0.282888	-0.118813	-0.175207	-0.183197	0.967337	0.251882	0.941495	0.223924
1991	16.874900	6.523725	-18.577548	-0.946357	0.304458	-0.108232	-0.168938	-0.180672	0.968926	0.275442	0.935234	0.222415
1992	16.403058	6.680803	-18.629238	-0.940594	0.325137	-0.097816	-0.162432	-0.177916	0.970547	0.298158	0.928780	0.220159
1993	15.934233	6.848242	-18.675617	-0.934604	0.344742	-0.087572	-0.155621	-0.174930	0.972204	0.319841	0.922254	0.217140
1994	15.468604	7.025692	-18.716674	-0.928494	0.363152	-0.077582	-0.148537	-0.171716	0.973884	0.340346	0.915770	0.213379
1995	15.005924	7.211677	-18.753003	-0.922364	0.380311	-0.067883	-0.141196	-0.168307	0.975570	0.359594	0.909416	0.208939
1996	14.546162	7.405580	-18.784744	-0.916367	0.396041	-0.058505	-0.133583	-0.164721	0.977253	0.377395	0.903338	0.203849
1997	14.089396	7.607133	-18.811776	-0.910736	0.410003	-0.049571	-0.125721	-0.160906	0.978930	0.393388	0.897779	0.198089
1998	13.635442	7.815493	-18.834244	-0.905751	0.421805	-0.041185	-0.117632	-0.156848	0.980592	0.407159	0.893017	0.191683
1999	13.183686	8.028951	-18.852843	-0.901633	0.431206	-0.033467	-0.109393	-0.152502	0.982230	0.418440	0.889272	0.184672
2000	12.733644	8.246277	-18.867915	-0.898731	0.437696	-0.026558	-0.101061	-0.147815	0.983838	0.426696	0.886890	0.177080
2001	12.284669	8.466008	-18.879699	-0.897615	0.440291	-0.020783	-0.092779	-0.142632	0.985418	0.430906	0.886454	0.168878
2002	11.835724	8.685927	-18.888808	-0.898454	0.438765	-0.016282	-0.084707	-0.136830	0.986966	0.430818	0.888123	0.160103
2003	11.386095	8.904519	-18.895905	-0.900242	0.435222	-0.012137	-0.076523	-0.130720	0.988462	0.428613	0.890783	0.150984
2004	10.935451	9.121065	-18.900994	-0.902723	0.430151	-0.007897	-0.067979	-0.124489	0.989890	0.424818	0.894133	0.141620
2005	10.483321	9.334530	-18.903873	-0.906072	0.423108	-0.003535	-0.059035	-0.118138	0.991241	0.418984	0.898345	0.132020
2006	10.029164	9.543664	-18.904437	-0.910448	0.413622	0.000890	-0.049739	-0.111620	0.992505	0.410621	0.903581	0.122197
2007	9.572665	9.747620	-18.902866	-0.915839	0.401510	0.005318	-0.040213	-0.104886	0.993671	0.399526	0.909829	0.112205
2008	9.113332	9.945079	-18.899178	-0.922276	0.386410	0.009676	-0.030572	-0.097876	0.994729	0.385321	0.917119	0.102082
2009	8.650408	10.133901	-18.893303	-0.929809	0.367783	0.013812	-0.021009	-0.090505	0.995674	0.367442	0.925497	0.091879
2010	8.183259	10.311915	-18.885357	-0.938311	0.345349	0.017493	-0.011837	-0.082638	0.996509	0.345589	0.934829	0.081629
2011	7.711884	10.478298	-18.875770	-0.947354	0.319524	0.020595	-0.003369	-0.074263	0.997233	0.320169	0.944664	0.071430
2012	7.236107	10.631549	-18.864861	-0.956543	0.290685	0.022952	0.004081	-0.065357	0.997854	0.291561	0.954584	0.061331
2013	6.755642	10.769314	-18.852996	-0.965445	0.259470	0.024296	0.010082	-0.055974	0.998381	0.260410	0.964128	0.051424
2014	6.270683	10.890254	-18.840710	-0.973609	0.226896	0.024587	0.014443	-0.046261	0.998825	0.227766	0.972820	0.041763
2015	5.782037	10.995258	-18.828438	-0.980924	0.192859	0.024375	0.017657	-0.036474	0.999179	0.193590	0.980548	0.032373
2016	5.290069	11.083439	-18.816329	-0.987353	0.156722	0.023937	0.019988	-0.026723	0.999443	0.157274	0.987281	0.023253
2017	4.795057	11.152553	-18.804513	-0.992648	0.118780	0.023244	0.021356	-0.017139	0.999625	0.119134	0.992773	0.014477
2018	4.297626	11.201351	-18.793122	-0.996579	0.079580	0.022302	0.021741	-0.007903	0.999732	0.079735	0.996797	0.006146
2019	3.798697	11.231126	-18.782229	-0.998990	0.039625	0.021184	0.021236	0.000901	0.999774	0.039597	0.999214	-0.001741
2020	3.298969	11.241601	-18.771908	-0.999801	-0.000800	0.019942	0.019934	0.009165	0.999759	-0.000983	0.999958	-0.009147
2021	2.799223	11.231212	-18.762263	-0.998965	-0.041522	0.018578	0.017895	0.016760	0.999699	-0.041821	0.998997	-0.016000
2022	2.300374	11.199351	-18.753361	-0.996447	-0.082460	0.017109	0.015209	0.023610	0.999606	-0.082832	0.996315	-0.022272
2023	1.803175	11.147799	-18.745181	-0.992211	-0.123590	0.015566	0.011978	0.029720	0.999487	-0.123989	0.991888	-0.028008
2024	1.308408	11.076451	-18.737759	-0.986199	-0.164974	0.013955	0.008281	0.035028	0.999352	-0.165356	0.985676	-0.033178
2025	0.817185	10.983720	-18.731195	-0.978309	-0.206787	0.012248	0.004169	0.039459	0.999212	-0.207107	0.977590	-0.037741
2026	0.330635	10.868927	-18.725560	-0.968592	-0.248438	0.010392	-0.000293	0.042935	0.999078	-0.248655	0.967696	-0.041660
2027	-0.150925	10.734713	-18.720846	-0.957850	-0.287145	0.008440	-0.004827	0.045461	0.998954	-0.287229	0.956808	-0.044931
2028	-0.627247	10.582871	-18.717071	-0.946688	-0.322087	0.006504	-0.009163	0.047104	0.998848	-0.322022	0.945538	-0.047544
2029	-1.097761	10.413841	-18.714292	-0.935186	-0.354126	0.004569	-0.013254	0.047888	0.998765	-0.353908	0.933971	-0.049478
2030	-1.562135	10.228584	-18.712535	-0.923351	-0.383948	0.002613	-0.017058	0.047820	0.998710	-0.383577	0.922116	-0.050704
2031	-2.020729	10.029451	-18.711724	-0.911156	-0.412061	0.000633	-0.020562	0.047000	0.998683	-0.411548	0.909943	-0.051297
2032	-2.473412	9.817205	-18.711869	-0.898720	-0.438521	-0.001375	-0.023700	0.045439	0.998686	-0.437882	0.897572	-0.051230
2033	-2.919707	9.591828	-18.713053	-0.886371	-0.462964	-0.003407	-0.026380	0.043157	0.998720	-0.462224	0.885326	-0.050466
2034	-3.359657	9.354299	-18.715303	-0.874752	-0.484540	-0.005425	-0.028472	0.040219	0.998785	-0.483733	0.873844	-0.048978
2035	-3.794345	9.107279	-18.718517	-0.864620	-0.502372	-0.007418	-0.029940	0.036778	0.998875	-0.501534	0.863869	-0.046840
2036	-4.224631	8.852667	-18.722685	-0.856242	-0.516489	-0.009422	-0.030814	0.032861	0.998985	-0.515655	0.855663	-0.044052
2037	-4.650901	8.591400	-18.727897	-0.848956	-0.528339	-0.011453	-0.031158	0.028407	0.999111	-0.527544	0.848558	-0.040578
2038	-5.073691	8.324556	-18.734162	-0.843137	-0.537531	-0.013433	-0.030888	0.023477	0.999247	-0.536811	0.842917	-0.036397
2039	-5.494104	8.054004	-18.741373	-0.839038	-0.543854	-0.015392	-0.030093	0.018143	0.999382	-0.543239	0.838983	-0.031589
2040	-5.912965	7.781079	-18.749521	-0.836701	-0.547386	-0.017337	-0.028828	0.012408	0.999507	-0.546901	0.836788	-0.026162
2041	-6.331077	7.507038	-18.758670	-0.836068	-0.548286	-0.019292	-0.027132	0.006201	0.999613	-0.547954	0.836268	-0.020061
2042	-6.749251	7.233128	-18.768850	-0.836879	-0.546975	-0.021266	-0.025064	-0.000520	0.999686	-0.546814	0.837149	-0.013274
2043	-7.168103	6.960295	-18.779975	-0.838907	-0.543780	-0.023203	-0.022657	-0.007705	0.999714	-0.543803	0.839192	-0.005856
2044	-7.588270	6.689530	-18.792009	-0.842523	-0.538078	-0.025027	-0.019922	-0.015303	0.999684	-0.538291	0.842756	0.002174
2045	-8.010753	6.422438	-18.804919	-0.847839	-0.529589	-0.026557	-0.016810	-0.023215	0.999589	-0.529987	0.847937	0.010780
2046	-8.436396	6.160450	-18.818524	-0.854472	-0.518761	-0.027669	-0.013342	-0.031330	0.999420	-0.519327	0.854345	0.019849
2047	-8.865453	5.904122	-18.832564	-0.861973	-0.506158	-0.028400	-0.009684	-0.039570	0.999170	-0.506861	0.861533	0.029207
2048	-9.298276	5.654220	-18.846866	-0.870120	-0.492000	-0.028740	-0.005920	-0.047877	0.998836	-0.492804	0.869278	0.038747
2049	-9.735432	5.411986	-18.861248	-0.878785	-0.476355	-0.028698	-0.002158	-0.056169	0.998419	-0.477213	0.877457	0.048332
2050	-10.177247	5.178355	-18.875502	-0.887836	-0.459292	-0.028269	0.001519	-0.064356	0.997926	-0.460158	0.885951	0.057835
2051	-10.623462	4.953230	-18.889452	-0.897115	-0.440943	-0.027458	0.005039	-0.072360	0.997366	-0.441768	0.894613	0.067137
2052	-11.074173	4.737217	-18.902933	-0.906551	-0.421277	-0.026289	0.008320	-0.080104	0.996752	-0.422015	0.903387	0.076123
2053	-11.529782	4.531693	-18.915720	-0.916130	-0.400116	-0.024762	0.011282	-0.087476	0.996103	-0.400722	0.912280	0.084654
2054	-11.990449	4.337724	-18.927602	-0.925807	-0.377304	-0.022866	0.013865	-0.094347	0.995443	-0.377742	0.921271	0.092578
2055	-12.455759	4.155132	-18.938489	-0.935464	-0.352818	-0.020638	0.016025	-0.100679	0.994790	-0.353058	0.930260	0.099836
2056	-12.925670	3.984655	-18.948243	-0.944908	-0.326834	-0.018122	0.017733	-0.106394	0.994166	-0.326855	0.939074	0.106329
2057	-13.400352	3.827875	-18.956630	-0.953948	-0.299582	-0.015303	0.019031	-0.111352	0.993599	-0.299368	0.947550	0.111926
2058	-13.879641	3.685728	-18.963450	-0.962455	-0.271170	-0.012164	0.019959	-0.115390	0.993120	-0.270708	0.955590	0.116470
2059	-14.362843	3.557466	-18.968687	-0.970282	-0.241819	-0.008727	0.020605	-0.118503	0.992740	-0.241097	0.963058	0.119965
2060	-14.849632	3.443488	-18.972203	-0.977330	-0.211663	-0.004986	0.021051	-0.120580	0.992480	-0.210672	0.969876	0.122303
2061	-15.339844	3.345213	-18.973714	-0.983517	-0.180814	-0.000925	0.021394	-0.121450	0.992367	-0.179546	0.975990	0.123316
2062	-15.833053	3.263298	-18.973001	-0.988767	-0.149423	0.003485	0.021776	-0.120952	0.992420	-0.147869	0.981348	0.122847
2063	-16.328528	3.196556	-18.970100	-0.993021	-0.117649	0.008198	0.022307	-0.119117	0.992630	-0.115805	0.985885	0.120910
2064	-16.825812	3.145130	-18.964858	-0.996239	-0.085627	0.013242	0.023157	-0.115861	0.992995	-0.083493	0.989568	0.117408
2065	-17.324495	3.110233	-18.956935	-0.998397	-0.053450	0.018642	0.024493	-0.110994	0.993519	-0.051034	0.992383	0.112125
2066	-17.824019	3.092255	-18.946081	-0.999476	-0.021242	0.024430	0.026519	-0.104391	0.994183	-0.018568	0.994309	0.104899
2067	-18.323782	3.089730	-18.932375	-0.999474	0.010922	0.030532	0.029343	-0.096130	0.994936	0.013802	0.995309	0.095759
2068	-18.823299	3.102619	-18.915653	-0.998392	0.042972	0.036976	0.033169	-0.086173	0.995728	0.045975	0.995353	0.084609
2069	-19.321997	3.131957	-18.895507	-0.996233	0.074824	0.043828	0.038258	-0.074317	0.996501	0.077819	0.994424	0.071174
2070	-19.819269	3.177967	-18.871652	-0.993008	0.106403	0.051119	0.044853	-0.060472	0.997162	0.109193	0.992482	0.055277
2071	-20.314720	3.239068	-18.844217	-0.988757	0.137503	0.058758	0.053056	-0.044778	0.997587	0.139802	0.989489	0.036979
2072	-20.807924	3.314853	-18.813040	-0.983647	0.167352	0.066571	0.062909	-0.027090	0.997652	0.168763	0.985525	0.016119
2073	-21.298337	3.405565	-18.777855	-0.977877	0.195554	0.074264	0.074326	-0.007030	0.997209	0.195530	0.980668	-0.007660
2074	-21.785561	3.510704	-18.738703	-0.971539	0.222350	0.081683	0.087308	0.015571	0.996060	0.220202	0.974843	-0.034541
2075	-22.269599	3.628430	-18.696078	-0.964664	0.248084	0.088756	0.101880	0.040549	0.993970	0.242989	0.967890	-0.064391
2076	-22.750230	3.758283	-18.650172	-0.957311	0.272894	0.095314	0.118014	0.067976	0.990683	0.263872	0.959640	-0.097280
2077	-23.226976	3.900681	-18.601035	-0.949561	0.296818	0.101156	0.135718	0.098194	0.985869	0.282691	0.949872	-0.133525
2078	-23.699585	4.055393	-18.549209	-0.941641	0.319742	0.105249	0.154121	0.131547	0.979256	0.299264	0.938328	-0.173149
2079	-24.168394	4.220834	-18.496048	-0.933816	0.341474	0.106693	0.172248	0.167758	0.970664	0.313557	0.924799	-0.215473
2080	-24.633523	4.396366	-18.442876	-0.926376	0.361630	0.105125	0.189593	0.206642	0.959871	0.325395	0.909133	-0.259991
2081	-25.095017	4.581730	-18.391386	-0.919757	0.379522	0.100051	0.205423	0.248273	0.946658	0.334438	0.891248	-0.306314
2082	-25.553346	4.775732	-18.343566	-0.914441	0.394347	0.091039	0.218875	0.292651	0.930832	0.340429	0.871117	-0.353925
2083	-26.009509	4.975969	-18.301051	-0.910785	0.405442	0.078024	0.229242	0.339409	0.912277	0.343393	0.848775	-0.402073
2084	-26.464387	5.180494	-18.265772	-0.909286	0.411751	0.060492	0.235253	0.388638	0.890851	0.343300	0.824270	-0.450249
2085	-26.919114	5.386865	-18.240926	-0.909942	0.413049	0.037368	0.235349	0.440073	0.866572	0.341492	0.797325	-0.497652
2086	-27.374377	5.593210	-18.229459	-0.910990	0.412309	0.009990	0.231463	0.491067	0.839808	0.341355	0.767369	-0.542791
2087	-27.830067	5.798892	-18.231833	-0.911693	0.410377	-0.020167	0.225230	0.540216	0.810826	0.343638	0.734682	-0.584940
2088	-28.285980	6.003347	-18.249292	-0.911863	0.407073	-0.052884	0.216834	0.587047	0.779973	0.348552	0.699762	-0.623574
2089	-28.741794	6.205760	-18.284249	-0.911247	0.402328	-0.088096	0.206348	0.631096	0.747756	0.356440	0.663212	-0.658104
2090	-29.197018	6.405269	-18.338282	-0.909595	0.396106	-0.125450	0.194053	0.671964	0.714708	0.367398	0.625750	-0.688081
2091	-29.651152	6.601394	-18.410630	-0.906738	0.388382	-0.164273	0.180510	0.709536	0.681157	0.381106	0.587978	-0.713470
2092	-30.103609	6.793486	-18.501875	-0.902531	0.379218	-0.204039	0.166072	0.743680	0.647580	0.397313	0.550576	-0.734172
2093	-30.553539	6.980542	-18.613757	-0.896883	0.368755	-0.244175	0.150966	0.774196	0.614678	0.415705	0.514432	-0.750033
2094	-31.000127	7.161744	-18.746670	-0.889865	0.356888	-0.284204	0.135124	0.801170	0.582983	0.435755	0.480373	-0.761156
2095	-31.443002	7.336861	-18.898730	-0.881365	0.343348	-0.324513	0.117969	0.825078	0.552566	0.457471	0.448729	-0.767700
2096	-31.881356	7.505104	-19.070396	-0.870813	0.328480	-0.365766	0.099161	0.846081	0.523749	0.481509	0.419818	-0.769351
2097	-32.313672	7.665613	-19.263458	-0.857868	0.313527	-0.407141	0.079748	0.863933	0.497253	0.507645	0.394108	-0.766143
2098	-32.738565	7.818370	-19.478078	-0.842646	0.298949	-0.447859	0.060354	0.878923	0.473130	0.535075	0.371651	-0.758664
2099	-33.155617	7.964179	-19.712010	-0.825353	0.284632	-0.487623	0.041090	0.891626	0.450905	0.563120	0.352119	-0.747602
2100	-33.563912	8.103194	-19.964792	-0.806091	0.270577	-0.526314	0.021895	0.902383	0.430379	0.591387	0.335401	-0.733327
2101	-33.961795	8.235085	-20.237242	-0.784865	0.256957	-0.563879	0.002710	0.911387	0.411542	0.619660	0.321477	-0.716012
2102	-34.348018	8.359934	-20.529094	-0.761696	0.243729	-0.600347	-0.016588	0.918915	0.394107	0.647723	0.310148	-0.695891
2103	-34.722627	8.478512	-20.838166	-0.736566	0.230837	-0.635755	-0.035950	0.925268	0.377606	0.675410	0.300988	-0.673222
2104	-35.084717	8.590986	-21.164002	-0.709397	0.218271	-0.670160	-0.055392	0.930631	0.361742	0.702629	0.293740	-0.648096
2105	-35.432266	8.697069	-21.507350	-0.679997	0.206006	-0.703681	-0.075003	0.935141	0.346246	0.729369	0.288224	-0.620442
2106	-35.763740	8.796801	-21.868051	-0.648107	0.194012	-0.736421	-0.094734	0.938954	0.330743	0.755634	0.284121	-0.590163
2107	-36.079257	8.890814	-22.244238	-0.613544	0.182127	-0.768371	-0.114469	0.942249	0.314744	0.781320	0.281064	-0.557263
2108	-36.377518	8.979145	-22.635585	-0.575964	0.170238	-0.799552	-0.134114	0.945146	0.297848	0.806399	0.278781	-0.521539
2109	-36.655558	9.061335	-23.042832	-0.534937	0.158249	-0.829940	-0.153520	0.947745	0.279663	0.830827	0.277015	-0.482689
2110	-36.911181	9.137163	-23.465692	-0.490988	0.146092	-0.858829	-0.172310	0.950077	0.260122	0.853956	0.275701	-0.441303
2111	-37.145305	9.207178	-23.901775	-0.445712	0.134153	-0.885067	-0.189838	0.952054	0.239907	0.874816	0.274948	-0.398874
2112	-37.357477	9.271541	-24.349819	-0.399426	0.122578	-0.908534	-0.205832	0.953729	0.219167	0.893360	0.274546	-0.355714
